"","codigo","ano","nvm_com_cor_da_pele_preta"
"3292","354210","2021","7"
"3293","354220","2021","10"
"3294","354230","2021","1"
"3295","354240","2021","5"
"3296","354250","2021","2"
"3297","354260","2021","22"
"3298","354270","2021","6"
"3299","354280","2021","2"
"3300","354290","2021","6"
"3301","354300","2021","5"
"3302","354310","2021","5"
"3303","354330","2021","69"
"3304","354340","2021","590"
"3305","354350","2021","2"
"3306","354360","2021","3"
"3307","354370","2021","16"
"3308","354380","2021","3"
"3309","354390","2021","185"
"3310","354400","2021","25"
"3311","354410","2021","53"
"3312","354420","2021","7"
"3313","354425","2021","8"
"3314","354430","2021","5"
"3315","354440","2021","2"
"3316","354450","2021","1"
"3317","354460","2021","1"
"3318","354480","2021","1"
"3319","354490","2021","6"
"3320","354500","2021","4"
"3321","354510","2021","1"
"3322","354515","2021","3"
"3323","354520","2021","115"
"3324","354530","2021","17"
"3325","354540","2021","1"
"3326","354550","2021","3"
"3327","354560","2021","1"
"3328","354570","2021","2"
"3329","354580","2021","109"
"3330","354600","2021","6"
"3331","354610","2021","1"
"3332","354625","2021","2"
"3333","354630","2021","24"
"3334","354640","2021","16"
"3335","354650","2021","11"
"3336","354660","2021","6"
"3337","354670","2021","20"
"3338","354680","2021","31"
"3339","354690","2021","5"
"3340","354700","2021","3"
"3341","354710","2021","1"
"3342","354730","2021","150"
"3343","354750","2021","10"
"3344","354760","2021","10"
"3345","354765","2021","1"
"3346","354770","2021","9"
"3347","354780","2021","613"
"3348","354790","2021","10"
"3349","354800","2021","27"
"3350","354805","2021","15"
"3351","354810","2021","2"
"3352","354830","2021","2"
"3353","354840","2021","1"
"3354","354850","2021","306"
"3355","354860","2021","3"
"3356","354870","2021","631"
"3357","354880","2021","41"
"3358","354890","2021","208"
"3359","354910","2021","56"
"3360","354920","2021","1"
"3361","354925","2021","1"
"3362","354930","2021","2"
"3363","354940","2021","62"
"3364","354950","2021","5"
"3365","354960","2021","7"
"3366","354970","2021","23"
"3367","354980","2021","362"
"3368","354990","2021","507"
"3369","354995","2021","8"
"3370","355000","2021","1"
"3371","355010","2021","20"
"3372","355020","2021","10"
"3373","355030","2021","13955"
"3374","355040","2021","14"
"3375","355050","2021","2"
"3376","355060","2021","38"
"3377","355070","2021","74"
"3378","355080","2021","5"
"3379","355090","2021","9"
"3380","355100","2021","408"
"3381","355110","2021","4"
"3382","355140","2021","8"
"3383","355150","2021","38"
"3384","355160","2021","13"
"3385","355170","2021","34"
"3386","355180","2021","12"
"3387","355190","2021","22"
"3388","355200","2021","5"
"3389","355210","2021","12"
"3390","355220","2021","569"
"3391","355230","2021","6"
"3392","355240","2021","220"
"3393","355250","2021","362"
"3394","355260","2021","3"
"3395","355270","2021","8"
"3396","355280","2021","317"
"3397","355290","2021","4"
"3398","355300","2021","1"
"3399","355310","2021","3"
"3400","355320","2021","2"
"3401","355330","2021","15"
"3402","355340","2021","18"
"3403","355350","2021","3"
"3404","355360","2021","5"
"3405","355365","2021","2"
"3406","355370","2021","29"
"3407","355380","2021","1"
"3408","355385","2021","2"
"3409","355390","2021","3"
"3410","355395","2021","8"
"3411","355400","2021","30"
"3412","355410","2021","183"
"3413","355420","2021","2"
"3414","355430","2021","9"
"3415","355440","2021","5"
"3416","355450","2021","22"
"3417","355465","2021","2"
"3418","355470","2021","5"
"3419","355475","2021","2"
"3420","355480","2021","16"
"3421","355495","2021","1"
"3422","355500","2021","36"
"3423","355510","2021","3"
"3424","355535","2021","3"
"3425","355540","2021","97"
"3426","355550","2021","2"
"3427","355560","2021","5"
"3428","355570","2021","1"
"3429","355600","2021","3"
"3430","355610","2021","7"
"3431","355620","2021","52"
"3432","355630","2021","9"
"3433","355635","2021","4"
"3434","355640","2021","14"
"3435","355645","2021","39"
"3436","355650","2021","93"
"3437","355660","2021","3"
"3438","355670","2021","50"
"3439","355680","2021","15"
"3440","355690","2021","8"
"3441","355700","2021","68"
"3442","355710","2021","75"
"3443","355720","2021","9"
"3444","355730","2021","6"
"3445","410010","2021","4"
"3446","410020","2021","2"
"3447","410030","2021","3"
"3448","410040","2021","51"
"3449","410050","2021","3"
"3450","410060","2021","6"
"3451","410080","2021","5"
"3452","410090","2021","4"
"3453","410100","2021","3"
"3454","410105","2021","1"
"3455","410110","2021","6"
"3456","410115","2021","2"
"3457","410120","2021","4"
"3458","410140","2021","83"
"3459","410150","2021","39"
"3460","410160","2021","10"
"3461","410165","2021","1"
"3462","410170","2021","6"
"3463","410180","2021","42"
"3464","410190","2021","4"
"3465","410200","2021","4"
"3466","410210","2021","9"
"3467","410220","2021","3"
"3468","410230","2021","1"
"3469","410240","2021","27"
"3470","410250","2021","5"
"3471","410260","2021","2"
"3472","410275","2021","1"
"3473","410280","2021","5"
"3474","410320","2021","8"
"3475","410330","2021","2"
"3476","410337","2021","1"
"3477","410345","2021","38"
"3478","410350","2021","3"
"3479","410360","2021","24"
"3480","410370","2021","96"
"3481","410380","2021","2"
"3482","410390","2021","4"
"3483","410395","2021","1"
"3484","410400","2021","18"
"3485","410420","2021","34"
"3486","410425","2021","24"
"3487","410430","2021","32"
"3488","410440","2021","2"
"3489","410442","2021","7"
"3490","410445","2021","4"
"3491","410450","2021","5"
"3492","410460","2021","2"
"3493","410465","2021","9"
"3494","410470","2021","5"
"3495","410480","2021","217"
"3496","410490","2021","28"
"3497","410500","2021","1"
"3498","410510","2021","9"
"3499","410530","2021","1"
"3500","410540","2021","2"
"3501","410550","2021","8"
"3502","410560","2021","4"
"3503","410570","2021","6"
"3504","410580","2021","56"
"3505","410590","2021","4"
"3506","410600","2021","5"
"3507","410610","2021","1"
"3508","410620","2021","6"
"3509","410630","2021","1"
"3510","410640","2021","41"
"3511","410645","2021","1"
"3512","410650","2021","10"
"3513","410657","2021","2"
"3514","410660","2021","3"
"3515","410670","2021","1"
"3516","410685","2021","1"
"3517","410690","2021","574"
"3518","410700","2021","5"
"3519","410710","2021","3"
"3520","410712","2021","1"
"3521","410715","2021","1"
"3522","410720","2021","10"
"3523","410725","2021","4"
"3524","410730","2021","1"
"3525","410740","2021","2"
"3526","410750","2021","5"
"3527","410753","2021","1"
"3528","410754","2021","2"
"3529","410760","2021","4"
"3530","410765","2021","48"
"3531","410770","2021","2"
"3532","410775","2021","2"
"3533","410790","2021","4"
"3534","410800","2021","4"
"3535","410810","2021","10"
"3536","410820","2021","1"
"3537","410830","2021","133"
"3538","410840","2021","20"
"3539","410860","2021","3"
"3540","410865","2021","2"
"3541","410880","2021","13"
"3542","410890","2021","6"
"3543","410900","2021","1"
"3544","410930","2021","1"
"3545","410940","2021","55"
"3546","410950","2021","2"
"3547","410960","2021","8"
"3548","410965","2021","2"
"3549","410970","2021","10"
"3550","410980","2021","22"
"3551","410990","2021","1"
"3552","411000","2021","4"
"3553","411005","2021","1"
"3554","411007","2021","5"
"3555","411010","2021","4"
"3556","411020","2021","1"
"3557","411040","2021","1"
"3558","411050","2021","3"
"3559","411060","2021","7"
"3560","411070","2021","2"
"3561","411080","2021","5"
"3562","411090","2021","2"
"3563","411095","2021","2"
"3564","411110","2021","4"
"3565","411120","2021","3"
"3566","411125","2021","6"
"3567","411130","2021","1"
"3568","411140","2021","4"
"3569","411150","2021","1"
"3570","411180","2021","25"
"3571","411190","2021","8"
"3572","411200","2021","7"
"3573","411210","2021","6"
"3574","411220","2021","1"
"3575","411230","2021","2"
"3576","411240","2021","1"
"3577","411250","2021","2"
"3578","411270","2021","7"
"3579","411275","2021","1"
"3580","411280","2021","2"
"3581","411290","2021","2"
"3582","411295","2021","3"
"3583","411300","2021","2"
"3584","411310","2021","2"
"3585","411320","2021","10"
"3586","411325","2021","1"
"3587","411330","2021","3"
"3588","411340","2021","1"
"3589","411342","2021","2"
"3590","411345","2021","2"
"3591","411350","2021","3"
"3592","411360","2021","1"
"3593","411370","2021","211"
"3594","411373","2021","1"
"3595","411375","2021","2"
"3596","411380","2021","2"
"3597","411400","2021","1"
"3598","411410","2021","22"
"3599","411420","2021","41"
"3600","411430","2021","8"
"3601","411440","2021","7"
"3602","411450","2021","2"
"3603","411460","2021","16"
"3604","411470","2021","3"
"3605","411480","2021","22"
"3606","411490","2021","1"
"3607","411500","2021","5"
"3608","411510","2021","1"
"3609","411520","2021","211"
"3610","411535","2021","2"
"3611","411540","2021","1"
"3612","411550","2021","3"
"3613","411560","2021","8"
"3614","411570","2021","12"
"3615","411573","2021","2"
"3616","411575","2021","4"
"3617","411580","2021","18"
"3618","411610","2021","3"
"3619","411620","2021","5"
"3620","411630","2021","1"
"3621","411640","2021","1"
"3622","411650","2021","1"
"3623","411660","2021","1"
"3624","411670","2021","4"
"3625","411690","2021","11"
"3626","411710","2021","2"
"3627","411720","2021","1"
"3628","411721","2021","1"
"3629","411725","2021","7"
"3630","411729","2021","5"
"3631","411730","2021","4"
"3632","411740","2021","2"
"3633","411750","2021","45"
"3634","411760","2021","31"
"3635","411770","2021","7"
"3636","411780","2021","3"
"3637","411790","2021","43"
"3638","411800","2021","3"
"3639","411810","2021","4"
"3640","411820","2021","66"
"3641","411840","2021","63"
"3642","411850","2021","48"
"3643","411880","2021","10"
"3644","411885","2021","1"
"3645","411890","2021","1"
"3646","411900","2021","2"
"3647","411910","2021","4"
"3648","411915","2021","80"
"3649","411920","2021","2"
"3650","411930","2021","6"
"3651","411940","2021","3"
"3652","411950","2021","93"
"3653","411960","2021","7"
"3654","411965","2021","3"
"3655","411970","2021","3"
"3656","411980","2021","3"
"3657","411990","2021","90"
"3658","411995","2021","16"
"3659","412000","2021","10"
"3660","412020","2021","1"
"3661","412033","2021","3"
"3662","412035","2021","3"
"3663","412040","2021","2"
"3664","412050","2021","5"
"3665","412060","2021","9"
"3666","412080","2021","5"
"3667","412085","2021","2"
"3668","412090","2021","3"
"3669","412100","2021","5"
"3670","412110","2021","3"
"3671","412120","2021","2"
"3672","412125","2021","2"
"3673","412130","2021","1"
"3674","412140","2021","8"
"3675","412150","2021","1"
"3676","412160","2021","2"
"3677","412170","2021","6"
"3678","412175","2021","2"
"3679","412180","2021","4"
"3680","412190","2021","7"
"3681","412200","2021","1"
"3682","412215","2021","1"
"3683","412220","2021","5"
"3684","412230","2021","2"
"3685","412240","2021","87"
"3686","412250","2021","2"
"3687","412260","2021","2"
"3688","412265","2021","1"
"3689","412270","2021","8"
"3690","412290","2021","1"
"3691","412300","2021","2"
"3692","412320","2021","2"
"3693","412330","2021","1"
"3694","412340","2021","3"
"3695","412350","2021","2"
"3696","412360","2021","1"
"3697","412380","2021","2"
"3698","412390","2021","10"
"3699","412395","2021","2"
"3700","412402","2021","3"
"3701","412405","2021","13"
"3702","412410","2021","25"
"3703","412440","2021","2"
"3704","412450","2021","1"
"3705","412460","2021","3"
"3706","412470","2021","4"
"3707","412480","2021","4"
"3708","412490","2021","5"
"3709","412500","2021","7"
"3710","412520","2021","1"
"3711","412530","2021","1"
"3712","412535","2021","2"
"3713","412545","2021","3"
"3714","412550","2021","121"
"3715","412560","2021","3"
"3716","412570","2021","9"
"3717","412575","2021","3"
"3718","412580","2021","1"
"3719","412600","2021","1"
"3720","412610","2021","2"
"3721","412620","2021","2"
"3722","412625","2021","65"
"3723","412630","2021","4"
"3724","412640","2021","1"
"3725","412650","2021","6"
"3726","412660","2021","2"
"3727","412667","2021","2"
"3728","412670","2021","2"
"3729","412680","2021","4"
"3730","412700","2021","1"
"3731","412710","2021","19"
"3732","412720","2021","5"
"3733","412730","2021","8"
"3734","412740","2021","2"
"3735","412750","2021","4"
"3736","412760","2021","2"
"3737","412770","2021","145"
"3738","412780","2021","1"
"3739","412788","2021","2"
"3740","412790","2021","5"
"3741","412795","2021","2"
"3742","412796","2021","1"
"3743","412800","2021","7"
"3744","412810","2021","25"
"3745","412840","2021","9"
"3746","412850","2021","4"
"3747","412853","2021","2"
"3748","412855","2021","1"
"3749","412860","2021","2"
"3750","412870","2021","2"
"3751","420010","2021","32"
"3752","420020","2021","3"
"3753","420030","2021","2"
"3754","420050","2021","9"
"3755","420060","2021","3"
"3756","420070","2021","3"
"3757","420080","2021","1"
"3758","420090","2021","1"
"3759","420100","2021","1"
"3760","420110","2021","2"
"3761","420120","2021","7"
"3762","420125","2021","4"
"3763","420130","2021","30"
"3764","420140","2021","33"
"3765","420150","2021","4"
"3766","420160","2021","2"
"3767","420170","2021","6"
"3768","420190","2021","2"
"3769","420195","2021","8"
"3770","420200","2021","85"
"3771","420205","2021","2"
"3772","420207","2021","10"
"3773","420208","2021","2"
"3774","420210","2021","18"
"3775","420215","2021","3"
"3776","420220","2021","1"
"3777","420230","2021","79"
"3778","420240","2021","233"
"3779","420243","2021","1"
"3780","420245","2021","15"
"3781","420253","2021","1"
"3782","420260","2021","4"
"3783","420270","2021","1"
"3784","420280","2021","34"
"3785","420285","2021","1"
"3786","420287","2021","1"
"3787","420290","2021","80"
"3788","420300","2021","21"
"3789","420310","2021","3"
"3790","420320","2021","65"
"3791","420325","2021","1"
"3792","420330","2021","1"
"3793","420340","2021","1"
"3794","420350","2021","2"
"3795","420360","2021","29"
"3796","420370","2021","6"
"3797","420380","2021","3"
"3798","420390","2021","24"
"3799","420395","2021","24"
"3800","420400","2021","6"
"3801","420420","2021","254"
"3802","420425","2021","29"
"3803","420430","2021","33"
"3804","420440","2021","2"
"3805","420450","2021","3"
"3806","420455","2021","5"
"3807","420460","2021","276"
"3808","420470","2021","2"
"3809","420480","2021","7"
"3810","420500","2021","3"
"3811","420510","2021","1"
"3812","420530","2021","3"
"3813","420535","2021","1"
"3814","420540","2021","467"
"3815","420545","2021","33"
"3816","420550","2021","8"
"3817","420560","2021","1"
"3818","420570","2021","19"
"3819","420580","2021","6"
"3820","420590","2021","33"
"3821","420600","2021","10"
"3822","420610","2021","4"
"3823","420620","2021","7"
"3824","420630","2021","8"
"3825","420650","2021","18"
"3826","420660","2021","1"
"3827","420665","2021","1"
"3828","420670","2021","20"
"3829","420680","2021","1"
"3830","420690","2021","2"
"3831","420700","2021","34"
"3832","420710","2021","1"
"3833","420720","2021","1"
"3834","420730","2021","21"
"3835","420740","2021","2"
"3836","420750","2021","20"
"3837","420765","2021","2"
"3838","420770","2021","3"
"3839","420780","2021","1"
"3840","420785","2021","1"
"3841","420790","2021","1"
"3842","420810","2021","1"
"3843","420820","2021","233"
"3844","420830","2021","63"
"3845","420840","2021","4"
"3846","420845","2021","9"
"3847","420850","2021","11"
"3848","420870","2021","1"
"3849","420880","2021","13"
"3850","420890","2021","86"
"3851","420900","2021","6"
"3852","420910","2021","291"
"3853","420915","2021","1"
"3854","420917","2021","4"
"3855","420930","2021","76"
"3856","420940","2021","22"
"3857","420950","2021","9"
"3858","420960","2021","4"
"3859","420985","2021","2"
"3860","420990","2021","1"
"3861","421000","2021","6"
"3862","421003","2021","1"
"3863","421040","2021","3"
"3864","421050","2021","10"
"3865","421055","2021","1"
"3866","421060","2021","6"
"3867","421080","2021","1"
"3868","421085","2021","1"
"3869","421100","2021","1"
"3870","421105","2021","3"
"3871","421120","2021","12"
"3872","421130","2021","81"
"3873","421140","2021","5"
"3874","421150","2021","1"
"3875","421160","2021","9"
"3876","421170","2021","30"
"3877","421175","2021","2"
"3878","421189","2021","2"
"3879","421190","2021","212"
"3880","421205","2021","1"
"3881","421210","2021","2"
"3882","421220","2021","2"
"3883","421223","2021","1"
"3884","421225","2021","3"
"3885","421227","2021","1"
"3886","421230","2021","12"
"3887","421250","2021","14"
"3888","421265","2021","5"
"3889","421280","2021","12"
"3890","421320","2021","9"
"3891","421330","2021","1"
"3892","421335","2021","1"
"3893","421340","2021","2"
"3894","421350","2021","25"
"3895","421360","2021","5"
"3896","421370","2021","10"
"3897","421400","2021","31"
"3898","421420","2021","6"
"3899","421440","2021","1"
"3900","421450","2021","3"
"3901","421460","2021","1"
"3902","421470","2021","2"
"3903","421480","2021","37"
"3904","421490","2021","1"
"3905","421500","2021","10"
"3906","421507","2021","1"
"3907","421510","2021","3"
"3908","421540","2021","1"
"3909","421545","2021","18"
"3910","421550","2021","3"
"3911","421555","2021","1"
"3912","421565","2021","2"
"3913","421569","2021","1"
"3914","421570","2021","23"
"3915","421575","2021","1"
"3916","421580","2021","6"
"3917","421590","2021","2"
"3918","421610","2021","1"
"3919","421620","2021","15"
"3920","421630","2021","29"
"3921","421650","2021","15"
"3922","421660","2021","259"
"3923","421680","2021","1"
"3924","421690","2021","7"
"3925","421700","2021","4"
"3926","421720","2021","19"
"3927","421730","2021","1"
"3928","421740","2021","9"
"3929","421750","2021","4"
"3930","421760","2021","11"
"3931","421770","2021","14"
"3932","421790","2021","1"
"3933","421800","2021","45"
"3934","421810","2021","4"
"3935","421820","2021","4"
"3936","421840","2021","2"
"3937","421850","2021","2"
"3938","421870","2021","60"
"3939","421875","2021","2"
"3940","421880","2021","3"
"3941","421885","2021","1"
"3942","421890","2021","6"
"3943","421895","2021","2"
"3944","421900","2021","17"
"3945","421910","2021","4"
"3946","421917","2021","1"
"3947","421920","2021","1"
"3948","421930","2021","42"
"3949","421935","2021","2"
"3950","421950","2021","31"
"3951","421970","2021","79"
"3952","421985","2021","1"
"3953","422000","2021","17"
"3954","430003","2021","4"
"3955","430010","2021","8"
"3956","430020","2021","1"
"3957","430040","2021","69"
"3958","430045","2021","1"
"3959","430047","2021","2"
"3960","430050","2021","1"
"3961","430057","2021","1"
"3962","430060","2021","384"
"3963","430063","2021","11"
"3964","430064","2021","4"
"3965","430070","2021","1"
"3966","430080","2021","8"
"3967","430085","2021","3"
"3968","430090","2021","2"
"3969","430100","2021","12"
"3970","430105","2021","4"
"3971","430107","2021","2"
"3972","430110","2021","8"
"3973","430120","2021","2"
"3974","430130","2021","15"
"3975","430140","2021","2"
"3976","430150","2021","1"
"3977","430160","2021","187"
"3978","430163","2021","7"
"3979","430165","2021","4"
"3980","430175","2021","3"
"3981","430190","2021","14"
"3982","430200","2021","3"
"3983","430210","2021","145"
"3984","430220","2021","1"
"3985","430230","2021","8"
"3986","430235","2021","8"
"3987","430240","2021","14"
"3988","430250","2021","1"
"3989","430258","2021","1"
"3990","430260","2021","1"
"3991","430265","2021","2"
"3992","430270","2021","19"
"3993","430280","2021","61"
"3994","430290","2021","11"
"3995","430300","2021","79"
"3996","430310","2021","135"
"3997","430350","2021","63"
"3998","430360","2021","3"
"3999","430380","2021","1"
"4000","430390","2021","22"
"4001","430400","2021","1"
"4002","430420","2021","30"
"4003","430435","2021","12"
"4004","430440","2021","33"
"4005","430450","2021","34"
"4006","430460","2021","423"
"4007","430462","2021","2"
"4008","430463","2021","57"
"4009","430466","2021","29"
"4010","430467","2021","6"
"4011","430468","2021","6"
"4012","430469","2021","1"
"4013","430470","2021","18"
"4014","430471","2021","2"
"4015","430480","2021","6"
"4016","430485","2021","1"
"4017","430490","2021","3"
"4018","430510","2021","234"
"4019","430512","2021","5"
"4020","430513","2021","3"
"4021","430517","2021","5"
"4022","430520","2021","4"
"4023","430535","2021","24"
"4024","430540","2021","1"
"4025","430543","2021","1"
"4026","430544","2021","6"
"4027","430545","2021","25"
"4028","430550","2021","3"
"4029","430560","2021","1"
"4030","430590","2021","2"
"4031","430597","2021","2"
"4032","430605","2021","16"
"4033","430610","2021","35"
"4034","430620","2021","7"
"4035","430637","2021","8"
"4036","430640","2021","7"
"4037","430650","2021","13"
"4038","430660","2021","47"
"4039","430670","2021","2"
"4040","430676","2021","59"
"4041","430680","2021","30"
"4042","430690","2021","33"
"4043","430693","2021","1"
"4044","430700","2021","44"
"4045","430705","2021","2"
"4046","430710","2021","8"
"4047","430720","2021","1"
"4048","430730","2021","2"
"4049","430740","2021","2"
"4050","430750","2021","2"
"4051","430755","2021","2"
"4052","430760","2021","18"
"4053","430770","2021","92"
"4054","430780","2021","18"
"4055","430781","2021","1"
"4056","430790","2021","35"
"4057","430800","2021","5"
"4058","430807","2021","4"
"4059","430810","2021","7"
"4060","430820","2021","14"
"4061","430830","2021","2"
"4062","430840","2021","18"
"4063","430850","2021","3"
"4064","430860","2021","22"
"4065","430870","2021","1"
"4066","430880","2021","3"
"4067","430890","2021","3"
"4068","430900","2021","3"
"4069","430905","2021","6"
"4070","430910","2021","19"
"4071","430915","2021","1"
"4072","430920","2021","319"
"4073","430925","2021","1"
"4074","430930","2021","111"
"4075","430940","2021","10"
"4076","430950","2021","1"
"4077","430955","2021","5"
"4078","430965","2021","2"
"4079","430970","2021","2"
"4080","430975","2021","6"
"4081","430980","2021","1"
"4082","430995","2021","2"
"4083","431000","2021","6"
"4084","431010","2021","14"
"4085","431020","2021","20"
"4086","431033","2021","10"
"4087","431036","2021","1"
"4088","431040","2021","2"
"4089","431043","2021","2"
"4090","431053","2021","5"
"4091","431060","2021","7"
"4092","431065","2021","2"
"4093","431080","2021","5"
"4094","431085","2021","1"
"4095","431087","2021","1"
"4096","431100","2021","17"
"4097","431110","2021","3"
"4098","431112","2021","5"
"4099","431113","2021","1"
"4100","431115","2021","2"
"4101","431120","2021","13"
"4102","431123","2021","1"
"4103","431125","2021","3"
"4104","431130","2021","4"
"4105","431140","2021","80"
"4106","431150","2021","9"
"4107","431162","2021","6"
"4108","431164","2021","1"
"4109","431171","2021","2"
"4110","431175","2021","2"
"4111","431177","2021","5"
"4112","431180","2021","35"
"4113","431198","2021","3"
"4114","431210","2021","1"
"4115","431215","2021","2"
"4116","431225","2021","6"
"4117","431237","2021","1"
"4118","431240","2021","68"
"4119","431242","2021","2"
"4120","431244","2021","1"
"4121","431245","2021","5"
"4122","431250","2021","11"
"4123","431265","2021","3"
"4124","431267","2021","1"
"4125","431270","2021","7"
"4126","431280","2021","2"
"4127","431290","2021","1"
"4128","431300","2021","1"
"4129","431306","2021","4"
"4130","431320","2021","1"
"4131","431330","2021","8"
"4132","431337","2021","26"
"4133","431339","2021","1"
"4134","431340","2021","188"
"4135","431350","2021","36"
"4136","431365","2021","11"
"4137","431370","2021","2"
"4138","431380","2021","1"
"4139","431390","2021","3"
"4140","431395","2021","16"
"4141","431400","2021","2"
"4142","431402","2021","6"
"4143","431403","2021","1"
"4144","431405","2021","33"
"4145","431407","2021","3"
"4146","431410","2021","146"
"4147","431417","2021","3"
"4148","431420","2021","12"
"4149","431430","2021","1"
"4150","431440","2021","575"
"4151","431442","2021","1"
"4152","431445","2021","1"
"4153","431447","2021","1"
"4154","431449","2021","2"
"4155","431450","2021","12"
"4156","431454","2021","1"
"4157","431455","2021","2"
"4158","431460","2021","13"
"4159","431470","2021","1"
"4160","431475","2021","2"
"4161","431480","2021","17"
"4162","431490","2021","2466"
"4163","431500","2021","1"
"4164","431510","2021","2"
"4165","431515","2021","1"
"4166","431530","2021","4"
"4167","431550","2021","19"
"4168","431560","2021","316"
"4169","431570","2021","42"
"4170","431575","2021","1"
"4171","431580","2021","1"
"4172","431590","2021","2"
"4173","431600","2021","4"
"4174","431640","2021","34"
"4175","431645","2021","3"
"4176","431650","2021","6"
"4177","431660","2021","3"
"4178","431673","2021","1"
"4179","431680","2021","109"
"4180","431690","2021","260"
"4181","431697","2021","2"
"4182","431700","2021","3"
"4183","431710","2021","110"
"4184","431720","2021","24"
"4185","431730","2021","39"
"4186","431740","2021","10"
"4187","431750","2021","28"
"4188","431760","2021","32"
"4189","431770","2021","1"
"4190","431790","2021","1"
"4191","431800","2021","9"
"4192","431810","2021","6"
"4193","431820","2021","9"
"4194","431830","2021","61"
"4195","431840","2021","12"
"4196","431842","2021","1"
"4197","431843","2021","3"
"4198","431848","2021","1"
"4199","431849","2021","1"
"4200","431850","2021","29"
"4201","431861","2021","2"
"4202","431862","2021","5"
"4203","431870","2021","231"
"4204","431880","2021","39"
"4205","431910","2021","2"
"4206","431915","2021","2"
"4207","431940","2021","8"
"4208","431950","2021","8"
"4209","431960","2021","32"
"4210","431980","2021","3"
"4211","431990","2021","16"
"4212","432000","2021","107"
"4213","432010","2021","4"
"4214","432020","2021","6"
"4215","432026","2021","2"
"4216","432030","2021","1"
"4217","432035","2021","5"
"4218","432040","2021","3"
"4219","432045","2021","2"
"4220","432050","2021","2"
"4221","432055","2021","2"
"4222","432060","2021","2"
"4223","432065","2021","1"
"4224","432067","2021","1"
"4225","432070","2021","14"
"4226","432080","2021","11"
"4227","432085","2021","1"
"4228","432090","2021","6"
"4229","432110","2021","18"
"4230","432120","2021","48"
"4231","432130","2021","6"
"4232","432135","2021","4"
"4233","432143","2021","10"
"4234","432145","2021","15"
"4235","432146","2021","1"
"4236","432147","2021","1"
"4237","432150","2021","15"
"4238","432160","2021","38"
"4239","432166","2021","3"
"4240","432170","2021","9"
"4241","432180","2021","8"
"4242","432183","2021","2"
"4243","432195","2021","2"
"4244","432200","2021","17"
"4245","432210","2021","2"
"4246","432215","2021","1"
"4247","432220","2021","4"
"4248","432225","2021","1"
"4249","432232","2021","2"
"4250","432240","2021","71"
"4251","432250","2021","56"
"4252","432252","2021","2"
"4253","432253","2021","9"
"4254","432254","2021","6"
"4255","432260","2021","48"
"4256","432270","2021","24"
"4257","432280","2021","8"
"4258","432290","2021","1"
"4259","432300","2021","352"
"4260","432340","2021","1"
"4261","432345","2021","5"
"4262","432350","2021","1"
"4263","432377","2021","1"
"4264","432380","2021","14"
"4265","500020","2021","8"
"4266","500025","2021","1"
"4267","500060","2021","5"
"4268","500070","2021","13"
"4269","500080","2021","6"
"4270","500085","2021","4"
"4271","500090","2021","3"
"4272","500100","2021","24"
"4273","500110","2021","20"
"4274","500150","2021","4"
"4275","500190","2021","13"
"4276","500200","2021","7"
"4277","500210","2021","1"
"4278","500215","2021","2"
"4279","500220","2021","5"
"4280","500230","2021","6"
"4281","500240","2021","5"
"4282","500260","2021","5"
"4283","500270","2021","573"
"4284","500280","2021","1"
"4285","500290","2021","17"
"4286","500295","2021","21"
"4287","500310","2021","3"
"4288","500315","2021","5"
"4289","500320","2021","83"
"4290","500325","2021","7"
"4291","500330","2021","4"
"4292","500345","2021","5"
"4293","500348","2021","5"
"4294","500350","2021","1"
"4295","500370","2021","140"
"4296","500375","2021","3"
"4297","500380","2021","10"
"4298","500390","2021","4"
"4299","500400","2021","3"
"4300","500430","2021","9"
"4301","500440","2021","5"
"4302","500450","2021","5"
"4303","500460","2021","9"
"4304","500470","2021","18"
"4305","500480","2021","1"
"4306","500490","2021","7"
"4307","500500","2021","7"
"4308","500510","2021","2"
"4309","500515","2021","1"
"4310","500520","2021","10"
"4311","500525","2021","2"
"4312","500540","2021","22"
"4313","500560","2021","5"
"4314","500568","2021","3"
"4315","500570","2021","16"
"4316","500580","2021","1"
"4317","500600","2021","13"
"4318","500620","2021","32"
"4319","500625","2021","1"
"4320","500627","2021","1"
"4321","500630","2021","17"
"4322","500635","2021","3"
"4323","500640","2021","7"
"4324","500660","2021","11"
"4325","500690","2021","1"
"4326","500710","2021","28"
"4327","500720","2021","25"
"4328","500730","2021","4"
"4329","500740","2021","10"
"4330","500750","2021","10"
"4331","500755","2021","1"
"4332","500769","2021","12"
"4333","500770","2021","2"
"4334","500780","2021","4"
"4335","500790","2021","42"
"4336","500793","2021","8"
"4337","500795","2021","2"
"4338","500800","2021","9"
"4339","500830","2021","130"
"4340","500840","2021","2"
"4341","510010","2021","5"
"4342","510020","2021","16"
"4343","510025","2021","14"
"4344","510030","2021","7"
"4345","510035","2021","1"
"4346","510040","2021","7"
"4347","510050","2021","7"
"4348","510060","2021","12"
"4349","510080","2021","7"
"4350","510100","2021","3"
"4351","510125","2021","2"
"4352","510130","2021","11"
"4353","510140","2021","23"
"4354","510160","2021","5"
"4355","510170","2021","15"
"4356","510180","2021","46"
"4357","510185","2021","9"
"4358","510190","2021","11"
"4359","510250","2021","68"
"4360","510263","2021","32"
"4361","510267","2021","73"
"4362","510268","2021","8"
"4363","510269","2021","3"
"4364","510270","2021","9"
"4365","510285","2021","7"
