"","codigo","ano","MULHERES_MENOS_DE_4_ANOS_DE_ESTUDO"
"3288","412400","2021","1"
"3289","412405","2021","4"
"3290","412410","2021","5"
"3291","412440","2021","2"
"3292","412450","2021","1"
"3293","412470","2021","5"
"3294","412480","2021","1"
"3295","412490","2021","1"
"3296","412500","2021","1"
"3297","412510","2021","1"
"3298","412520","2021","2"
"3299","412550","2021","81"
"3300","412560","2021","4"
"3301","412570","2021","10"
"3302","412575","2021","1"
"3303","412600","2021","2"
"3304","412620","2021","3"
"3305","412625","2021","3"
"3306","412627","2021","2"
"3307","412630","2021","3"
"3308","412667","2021","6"
"3309","412670","2021","2"
"3310","412680","2021","3"
"3311","412700","2021","1"
"3312","412710","2021","6"
"3313","412740","2021","9"
"3314","412750","2021","4"
"3315","412760","2021","8"
"3316","412770","2021","14"
"3317","412785","2021","2"
"3318","412788","2021","1"
"3319","412795","2021","2"
"3320","412796","2021","3"
"3321","412800","2021","1"
"3322","412810","2021","3"
"3323","412820","2021","8"
"3324","412840","2021","1"
"3325","412850","2021","2"
"3326","412853","2021","3"
"3327","412855","2021","1"
"3328","412862","2021","1"
"3329","412870","2021","1"
"3330","420010","2021","5"
"3331","420020","2021","2"
"3332","420040","2021","4"
"3333","420050","2021","2"
"3334","420055","2021","1"
"3335","420060","2021","2"
"3336","420070","2021","4"
"3337","420090","2021","4"
"3338","420110","2021","2"
"3339","420120","2021","2"
"3340","420127","2021","3"
"3341","420130","2021","6"
"3342","420140","2021","5"
"3343","420160","2021","1"
"3344","420170","2021","1"
"3345","420180","2021","1"
"3346","420195","2021","1"
"3347","420200","2021","2"
"3348","420207","2021","1"
"3349","420208","2021","2"
"3350","420210","2021","3"
"3351","420213","2021","1"
"3352","420230","2021","28"
"3353","420240","2021","19"
"3354","420243","2021","1"
"3355","420245","2021","2"
"3356","420250","2021","1"
"3357","420260","2021","1"
"3358","420280","2021","3"
"3359","420290","2021","5"
"3360","420300","2021","15"
"3361","420315","2021","2"
"3362","420320","2021","11"
"3363","420330","2021","1"
"3364","420340","2021","2"
"3365","420350","2021","1"
"3366","420360","2021","7"
"3367","420370","2021","14"
"3368","420380","2021","7"
"3369","420390","2021","1"
"3370","420400","2021","4"
"3371","420415","2021","1"
"3372","420419","2021","1"
"3373","420420","2021","22"
"3374","420430","2021","5"
"3375","420445","2021","1"
"3376","420460","2021","20"
"3377","420470","2021","1"
"3378","420480","2021","6"
"3379","420490","2021","2"
"3380","420517","2021","1"
"3381","420520","2021","2"
"3382","420530","2021","1"
"3383","420540","2021","123"
"3384","420543","2021","1"
"3385","420545","2021","6"
"3386","420555","2021","1"
"3387","420570","2021","2"
"3388","420580","2021","2"
"3389","420590","2021","3"
"3390","420600","2021","2"
"3391","420630","2021","3"
"3392","420650","2021","2"
"3393","420665","2021","1"
"3394","420670","2021","4"
"3395","420690","2021","2"
"3396","420700","2021","2"
"3397","420710","2021","2"
"3398","420730","2021","1"
"3399","420750","2021","1"
"3400","420765","2021","2"
"3401","420768","2021","2"
"3402","420775","2021","1"
"3403","420780","2021","2"
"3404","420785","2021","1"
"3405","420790","2021","2"
"3406","420800","2021","3"
"3407","420810","2021","2"
"3408","420820","2021","13"
"3409","420830","2021","6"
"3410","420840","2021","1"
"3411","420845","2021","1"
"3412","420850","2021","1"
"3413","420870","2021","3"
"3414","420880","2021","2"
"3415","420890","2021","4"
"3416","420900","2021","4"
"3417","420910","2021","25"
"3418","420915","2021","2"
"3419","420930","2021","22"
"3420","420940","2021","1"
"3421","420950","2021","1"
"3422","420970","2021","7"
"3423","420980","2021","3"
"3424","420985","2021","1"
"3425","420990","2021","1"
"3426","421000","2021","2"
"3427","421003","2021","2"
"3428","421005","2021","1"
"3429","421010","2021","1"
"3430","421020","2021","5"
"3431","421030","2021","1"
"3432","421050","2021","4"
"3433","421055","2021","1"
"3434","421060","2021","1"
"3435","421085","2021","1"
"3436","421090","2021","1"
"3437","421100","2021","2"
"3438","421105","2021","3"
"3439","421110","2021","2"
"3440","421120","2021","1"
"3441","421130","2021","22"
"3442","421145","2021","1"
"3443","421150","2021","11"
"3444","421160","2021","1"
"3445","421170","2021","1"
"3446","421175","2021","3"
"3447","421190","2021","47"
"3448","421200","2021","1"
"3449","421210","2021","1"
"3450","421220","2021","3"
"3451","421230","2021","5"
"3452","421250","2021","3"
"3453","421265","2021","1"
"3454","421280","2021","1"
"3455","421290","2021","2"
"3456","421310","2021","2"
"3457","421320","2021","1"
"3458","421330","2021","2"
"3459","421340","2021","4"
"3460","421350","2021","2"
"3461","421360","2021","2"
"3462","421370","2021","2"
"3463","421380","2021","2"
"3464","421400","2021","7"
"3465","421415","2021","1"
"3466","421420","2021","2"
"3467","421430","2021","1"
"3468","421460","2021","2"
"3469","421480","2021","11"
"3470","421500","2021","7"
"3471","421507","2021","2"
"3472","421510","2021","1"
"3473","421530","2021","1"
"3474","421540","2021","2"
"3475","421545","2021","1"
"3476","421550","2021","2"
"3477","421565","2021","2"
"3478","421569","2021","1"
"3479","421570","2021","12"
"3480","421605","2021","1"
"3481","421610","2021","1"
"3482","421620","2021","2"
"3483","421630","2021","18"
"3484","421640","2021","1"
"3485","421650","2021","4"
"3486","421660","2021","43"
"3487","421670","2021","1"
"3488","421690","2021","3"
"3489","421720","2021","5"
"3490","421750","2021","5"
"3491","421770","2021","2"
"3492","421775","2021","1"
"3493","421790","2021","3"
"3494","421800","2021","17"
"3495","421820","2021","1"
"3496","421825","2021","2"
"3497","421835","2021","1"
"3498","421840","2021","1"
"3499","421850","2021","3"
"3500","421870","2021","5"
"3501","421885","2021","1"
"3502","421890","2021","2"
"3503","421900","2021","2"
"3504","421917","2021","2"
"3505","421930","2021","4"
"3506","421950","2021","7"
"3507","421970","2021","1"
"3508","422000","2021","3"
"3509","430003","2021","1"
"3510","430005","2021","1"
"3511","430020","2021","1"
"3512","430040","2021","8"
"3513","430050","2021","1"
"3514","430057","2021","1"
"3515","430060","2021","16"
"3516","430063","2021","2"
"3517","430064","2021","1"
"3518","430070","2021","3"
"3519","430085","2021","1"
"3520","430087","2021","1"
"3521","430100","2021","1"
"3522","430105","2021","1"
"3523","430110","2021","1"
"3524","430120","2021","3"
"3525","430130","2021","3"
"3526","430140","2021","1"
"3527","430160","2021","6"
"3528","430170","2021","1"
"3529","430175","2021","1"
"3530","430190","2021","7"
"3531","430205","2021","1"
"3532","430210","2021","7"
"3533","430230","2021","3"
"3534","430245","2021","3"
"3535","430260","2021","2"
"3536","430280","2021","7"
"3537","430290","2021","4"
"3538","430300","2021","8"
"3539","430310","2021","3"
"3540","430320","2021","3"
"3541","430330","2021","1"
"3542","430350","2021","12"
"3543","430390","2021","1"
"3544","430400","2021","1"
"3545","430440","2021","4"
"3546","430450","2021","11"
"3547","430460","2021","16"
"3548","430463","2021","5"
"3549","430465","2021","1"
"3550","430466","2021","3"
"3551","430467","2021","2"
"3552","430468","2021","1"
"3553","430470","2021","2"
"3554","430490","2021","1"
"3555","430495","2021","1"
"3556","430510","2021","14"
"3557","430517","2021","1"
"3558","430535","2021","4"
"3559","430537","2021","1"
"3560","430540","2021","1"
"3561","430544","2021","1"
"3562","430545","2021","6"
"3563","430550","2021","1"
"3564","430558","2021","1"
"3565","430570","2021","1"
"3566","430580","2021","1"
"3567","430593","2021","1"
"3568","430605","2021","1"
"3569","430610","2021","6"
"3570","430650","2021","6"
"3571","430655","2021","1"
"3572","430660","2021","3"
"3573","430676","2021","3"
"3574","430680","2021","3"
"3575","430690","2021","4"
"3576","430692","2021","1"
"3577","430700","2021","4"
"3578","430710","2021","2"
"3579","430730","2021","1"
"3580","430745","2021","2"
"3581","430755","2021","1"
"3582","430760","2021","3"
"3583","430770","2021","5"
"3584","430780","2021","1"
"3585","430781","2021","2"
"3586","430790","2021","3"
"3587","430805","2021","1"
"3588","430820","2021","2"
"3589","430840","2021","2"
"3590","430850","2021","3"
"3591","430860","2021","3"
"3592","430865","2021","2"
"3593","430885","2021","1"
"3594","430890","2021","1"
"3595","430910","2021","4"
"3596","430915","2021","1"
"3597","430920","2021","18"
"3598","430930","2021","3"
"3599","430940","2021","3"
"3600","430955","2021","1"
"3601","430970","2021","1"
"3602","430975","2021","3"
"3603","430980","2021","1"
"3604","431010","2021","3"
"3605","431020","2021","5"
"3606","431033","2021","5"
"3607","431046","2021","1"
"3608","431050","2021","2"
"3609","431055","2021","1"
"3610","431060","2021","3"
"3611","431065","2021","1"
"3612","431090","2021","1"
"3613","431100","2021","5"
"3614","431110","2021","3"
"3615","431120","2021","3"
"3616","431123","2021","1"
"3617","431125","2021","1"
"3618","431130","2021","3"
"3619","431140","2021","10"
"3620","431142","2021","1"
"3621","431160","2021","3"
"3622","431162","2021","2"
"3623","431170","2021","1"
"3624","431177","2021","1"
"3625","431180","2021","2"
"3626","431198","2021","5"
"3627","431225","2021","1"
"3628","431235","2021","1"
"3629","431237","2021","1"
"3630","431240","2021","7"
"3631","431244","2021","1"
"3632","431245","2021","1"
"3633","431261","2021","1"
"3634","431270","2021","2"
"3635","431306","2021","1"
"3636","431330","2021","5"
"3637","431340","2021","12"
"3638","431350","2021","2"
"3639","431365","2021","2"
"3640","431370","2021","2"
"3641","431390","2021","2"
"3642","431395","2021","3"
"3643","431405","2021","3"
"3644","431406","2021","2"
"3645","431407","2021","1"
"3646","431410","2021","15"
"3647","431415","2021","1"
"3648","431420","2021","1"
"3649","431440","2021","27"
"3650","431446","2021","1"
"3651","431470","2021","6"
"3652","431480","2021","2"
"3653","431490","2021","77"
"3654","431520","2021","2"
"3655","431532","2021","1"
"3656","431540","2021","6"
"3657","431550","2021","2"
"3658","431555","2021","1"
"3659","431560","2021","17"
"3660","431570","2021","1"
"3661","431580","2021","1"
"3662","431610","2021","3"
"3663","431640","2021","6"
"3664","431645","2021","1"
"3665","431660","2021","2"
"3666","431670","2021","1"
"3667","431680","2021","6"
"3668","431690","2021","31"
"3669","431710","2021","13"
"3670","431720","2021","2"
"3671","431730","2021","2"
"3672","431740","2021","2"
"3673","431750","2021","12"
"3674","431770","2021","1"
"3675","431780","2021","1"
"3676","431800","2021","5"
"3677","431810","2021","1"
"3678","431820","2021","3"
"3679","431830","2021","7"
"3680","431840","2021","2"
"3681","431850","2021","5"
"3682","431862","2021","1"
"3683","431870","2021","41"
"3684","431880","2021","4"
"3685","431890","2021","3"
"3686","431915","2021","1"
"3687","431920","2021","2"
"3688","431940","2021","3"
"3689","431960","2021","2"
"3690","431970","2021","1"
"3691","431973","2021","1"
"3692","431990","2021","2"
"3693","432000","2021","2"
"3694","432010","2021","2"
"3695","432020","2021","1"
"3696","432026","2021","4"
"3697","432035","2021","2"
"3698","432040","2021","1"
"3699","432050","2021","1"
"3700","432060","2021","1"
"3701","432067","2021","1"
"3702","432070","2021","1"
"3703","432080","2021","2"
"3704","432090","2021","2"
"3705","432100","2021","1"
"3706","432110","2021","3"
"3707","432120","2021","4"
"3708","432130","2021","1"
"3709","432135","2021","1"
"3710","432140","2021","3"
"3711","432143","2021","2"
"3712","432145","2021","1"
"3713","432150","2021","9"
"3714","432160","2021","5"
"3715","432170","2021","1"
"3716","432190","2021","4"
"3717","432195","2021","2"
"3718","432220","2021","3"
"3719","432232","2021","1"
"3720","432240","2021","8"
"3721","432250","2021","11"
"3722","432253","2021","1"
"3723","432260","2021","5"
"3724","432270","2021","1"
"3725","432300","2021","19"
"3726","432310","2021","1"
"3727","432380","2021","2"
"3728","500020","2021","2"
"3729","500060","2021","31"
"3730","500070","2021","6"
"3731","500080","2021","1"
"3732","500085","2021","2"
"3733","500090","2021","6"
"3734","500100","2021","5"
"3735","500110","2021","15"
"3736","500124","2021","12"
"3737","500150","2021","3"
"3738","500210","2021","8"
"3739","500215","2021","2"
"3740","500220","2021","7"
"3741","500230","2021","2"
"3742","500240","2021","16"
"3743","500260","2021","1"
"3744","500270","2021","80"
"3745","500280","2021","6"
"3746","500290","2021","4"
"3747","500295","2021","1"
"3748","500315","2021","27"
"3749","500320","2021","27"
"3750","500325","2021","3"
"3751","500330","2021","4"
"3752","500348","2021","1"
"3753","500370","2021","47"
"3754","500375","2021","6"
"3755","500380","2021","3"
"3756","500410","2021","5"
"3757","500430","2021","6"
"3758","500440","2021","3"
"3759","500450","2021","2"
"3760","500460","2021","5"
"3761","500470","2021","6"
"3762","500480","2021","19"
"3763","500490","2021","2"
"3764","500500","2021","6"
"3765","500515","2021","7"
"3766","500520","2021","5"
"3767","500525","2021","8"
"3768","500540","2021","10"
"3769","500560","2021","9"
"3770","500568","2021","9"
"3771","500570","2021","8"
"3772","500580","2021","3"
"3773","500600","2021","6"
"3774","500620","2021","3"
"3775","500625","2021","3"
"3776","500630","2021","8"
"3777","500635","2021","39"
"3778","500660","2021","39"
"3779","500690","2021","10"
"3780","500710","2021","8"
"3781","500720","2021","6"
"3782","500730","2021","1"
"3783","500740","2021","9"
"3784","500769","2021","12"
"3785","500770","2021","4"
"3786","500780","2021","2"
"3787","500790","2021","12"
"3788","500793","2021","4"
"3789","500795","2021","13"
"3790","500800","2021","3"
"3791","500830","2021","6"
"3792","500840","2021","3"
"3793","510020","2021","17"
"3794","510025","2021","8"
"3795","510030","2021","2"
"3796","510035","2021","4"
"3797","510040","2021","1"
"3798","510050","2021","2"
"3799","510060","2021","2"
"3800","510080","2021","1"
"3801","510120","2021","1"
"3802","510125","2021","1"
"3803","510130","2021","1"
"3804","510140","2021","7"
"3805","510170","2021","5"
"3806","510180","2021","31"
"3807","510185","2021","10"
"3808","510190","2021","3"
"3809","510250","2021","16"
"3810","510260","2021","49"
"3811","510263","2021","16"
"3812","510267","2021","2"
"3813","510268","2021","4"
"3814","510269","2021","2"
"3815","510270","2021","19"
"3816","510279","2021","1"
"3817","510285","2021","1"
"3818","510300","2021","5"
"3819","510305","2021","2"
"3820","510310","2021","2"
"3821","510320","2021","6"
"3822","510325","2021","6"
"3823","510330","2021","44"
"3824","510335","2021","2"
"3825","510336","2021","2"
"3826","510337","2021","1"
"3827","510340","2021","28"
"3828","510343","2021","2"
"3829","510370","2021","9"
"3830","510385","2021","19"
"3831","510390","2021","5"
"3832","510410","2021","12"
"3833","510452","2021","2"
"3834","510454","2021","1"
"3835","510455","2021","3"
"3836","510460","2021","1"
"3837","510480","2021","2"
"3838","510490","2021","1"
"3839","510510","2021","16"
"3840","510515","2021","4"
"3841","510517","2021","9"
"3842","510520","2021","1"
"3843","510523","2021","2"
"3844","510525","2021","3"
"3845","510550","2021","2"
"3846","510558","2021","12"
"3847","510560","2021","1"
"3848","510562","2021","6"
"3849","510590","2021","2"
"3850","510600","2021","1"
"3851","510610","2021","4"
"3852","510615","2021","4"
"3853","510617","2021","25"
"3854","510618","2021","2"
"3855","510622","2021","2"
"3856","510623","2021","12"
"3857","510624","2021","2"
"3858","510625","2021","4"
"3859","510626","2021","1"
"3860","510627","2021","1"
"3861","510629","2021","3"
"3862","510630","2021","19"
"3863","510637","2021","1"
"3864","510642","2021","39"
"3865","510645","2021","1"
"3866","510650","2021","2"
"3867","510665","2021","2"
"3868","510675","2021","7"
"3869","510677","2021","1"
"3870","510682","2021","3"
"3871","510700","2021","1"
"3872","510704","2021","8"
"3873","510706","2021","29"
"3874","510718","2021","9"
"3875","510724","2021","2"
"3876","510729","2021","1"
"3877","510730","2021","2"
"3878","510735","2021","7"
"3879","510740","2021","1"
"3880","510757","2021","1"
"3881","510760","2021","22"
"3882","510770","2021","1"
"3883","510776","2021","2"
"3884","510777","2021","4"
"3885","510779","2021","2"
"3886","510780","2021","1"
"3887","510785","2021","9"
"3888","510787","2021","17"
"3889","510788","2021","1"
"3890","510790","2021","27"
"3891","510792","2021","23"
"3892","510794","2021","1"
"3893","510795","2021","15"
"3894","510800","2021","2"
"3895","510805","2021","1"
"3896","510820","2021","1"
"3897","510830","2021","1"
"3898","510840","2021","35"
"3899","510850","2021","2"
"3900","510860","2021","3"
"3901","510890","2021","1"
"3902","510895","2021","2"
"3903","520005","2021","1"
"3904","520010","2021","1"
"3905","520013","2021","1"
"3906","520025","2021","57"
"3907","520030","2021","6"
"3908","520055","2021","3"
"3909","520060","2021","1"
"3910","520080","2021","1"
"3911","520110","2021","17"
"3912","520140","2021","22"
"3913","520150","2021","2"
"3914","520170","2021","3"
"3915","520180","2021","3"
"3916","520250","2021","2"
"3917","520330","2021","6"
"3918","520350","2021","3"
"3919","520355","2021","3"
"3920","520380","2021","2"
"3921","520390","2021","2"
"3922","520396","2021","1"
"3923","520440","2021","3"
"3924","520450","2021","19"
"3925","520455","2021","1"
"3926","520470","2021","3"
"3927","520480","2021","3"
"3928","520490","2021","3"
"3929","520495","2021","1"
"3930","520500","2021","2"
"3931","520505","2021","1"
"3932","520510","2021","9"
"3933","520520","2021","1"
"3934","520530","2021","2"
"3935","520540","2021","1"
"3936","520547","2021","4"
"3937","520549","2021","15"
"3938","520551","2021","5"
"3939","520552","2021","1"
"3940","520580","2021","1"
"3941","520590","2021","1"
"3942","520620","2021","10"
"3943","520660","2021","1"
"3944","520670","2021","1"
"3945","520790","2021","1"
"3946","520800","2021","9"
"3947","520810","2021","1"
"3948","520840","2021","3"
"3949","520850","2021","1"
"3950","520860","2021","6"
"3951","520870","2021","73"
"3952","520880","2021","4"
"3953","520890","2021","2"
"3954","520910","2021","5"
"3955","520920","2021","3"
"3956","520970","2021","7"
"3957","520995","2021","1"
"3958","521000","2021","1"
"3959","521010","2021","1"
"3960","521040","2021","4"
"3961","521060","2021","1"
"3962","521090","2021","3"
"3963","521120","2021","1"
"3964","521130","2021","1"
"3965","521140","2021","2"
"3966","521150","2021","9"
"3967","521170","2021","5"
"3968","521180","2021","4"
"3969","521190","2021","11"
"3970","521205","2021","1"
"3971","521210","2021","2"
"3972","521250","2021","35"
"3973","521270","2021","7"
"3974","521280","2021","2"
"3975","521300","2021","1"
"3976","521308","2021","1"
"3977","521310","2021","7"
"3978","521350","2021","1"
"3979","521370","2021","1"
"3980","521375","2021","1"
"3981","521377","2021","2"
"3982","521380","2021","10"
"3983","521405","2021","9"
"3984","521450","2021","1"
"3985","521460","2021","3"
"3986","521483","2021","1"
"3987","521486","2021","1"
"3988","521520","2021","1"
"3989","521523","2021","13"
"3990","521560","2021","11"
"3991","521565","2021","1"
"3992","521570","2021","3"
"3993","521600","2021","2"
"3994","521630","2021","1"
"3995","521645","2021","1"
"3996","521680","2021","1"
"3997","521710","2021","2"
"3998","521720","2021","2"
"3999","521730","2021","2"
"4000","521740","2021","2"
"4001","521760","2021","16"
"4002","521770","2021","3"
"4003","521800","2021","5"
"4004","521830","2021","2"
"4005","521850","2021","1"
"4006","521860","2021","2"
"4007","521870","2021","2"
"4008","521878","2021","1"
"4009","521880","2021","16"
"4010","521890","2021","1"
"4011","521910","2021","1"
"4012","521920","2021","1"
"4013","521925","2021","1"
"4014","521940","2021","1"
"4015","521970","2021","1"
"4016","521975","2021","15"
"4017","521980","2021","3"
"4018","522000","2021","3"
"4019","522010","2021","1"
"4020","522015","2021","2"
"4021","522020","2021","3"
"4022","522026","2021","1"
"4023","522040","2021","1"
"4024","522045","2021","15"
"4025","522050","2021","2"
"4026","522060","2021","2"
"4027","522068","2021","3"
"4028","522070","2021","3"
"4029","522108","2021","2"
"4030","522119","2021","1"
"4031","522140","2021","20"
"4032","522155","2021","1"
"4033","522160","2021","1"
"4034","522170","2021","2"
"4035","522185","2021","19"
"4036","522200","2021","4"
"4037","530010","2021","238"
